time,rain,water_1,water_2,water_3,flow_1,flow_2,flow_3,storage_1,storage_2,storage_3
2026-05-11 10:10:00,0.0,0.022471078,0.013800606,0.0,0.0,0.0,0.0077608,0.0,0.0,0.0
2026-05-11 10:20:00,0.0,0.02247104,0.013800584,0.0,0.0,0.0,-0.022306526,0.0,0.0,0.0
2026-05-11 10:30:00,0.0,0.022471001,0.013800561,0.0,0.0,0.0,-0.010010028,0.0,0.0,0.0
2026-05-11 10:40:00,0.0,0.022470964,0.013800539,0.0,0.0,0.0,0.029016528,0.0,0.0,0.0
2026-05-11 10:50:00,0.0,0.022470929,0.013800518,0.0,0.0,0.0,0.005670902,0.0,0.0,0.0
2026-05-11 11:00:00,0.0,0.022470893,0.013800496,0.0,0.0,0.0,-0.031608243,0.0,0.0,0.0
2026-05-11 11:10:00,0.0,0.022470858,0.013800476,0.0,0.0,0.0,0.021773523,0.0,0.0,0.0
2026-05-11 11:20:00,0.0,0.022470823,0.013800455,0.0,0.0,0.0,0.008346666,0.0,0.0,0.0
2026-05-11 11:30:00,0.0,0.022470789,0.013800435,0.0,0.0,0.0,-0.02548503,0.0,0.0,0.0
2026-05-11 11:40:00,0.0,0.022470756,0.013800415,0.0,0.0,0.0,0.014481731,0.0,0.0,0.0
2026-05-11 11:50:00,0.0,0.022470722,0.013800396,0.0,0.0,0.0,0.009725921,0.0,0.0,0.0
2026-05-11 12:00:00,0.0,0.02247069,0.013800377,0.0,0.0,0.0,-0.020113625,0.0,0.0,0.0
2026-05-11 12:10:00,0.0,0.022470659,0.0138003575,0.0,0.0,0.0,-0.012543929,0.0,0.0,0.0
2026-05-11 12:20:00,0.0,0.022470627,0.01380034,0.0,0.0,0.0,0.026605459,0.0,0.0,0.0
2026-05-11 12:30:00,0.0,0.022470597,0.013800321,0.0,0.0,0.0,0.03454798,0.0,0.0,0.0
2026-05-11 12:40:00,0.0,0.022470567,0.013800303,0.0,0.0,0.0,-0.032453097,0.0,0.0,0.0
2026-05-11 12:50:00,0.0,0.022470538,0.013800286,0.0,0.0,0.0,-0.001142024,0.0,0.0,0.0
2026-05-11 13:00:00,0.0,0.022470508,0.013800268,0.0,0.0,0.0,0.028063586,0.0,0.0,0.0
2026-05-11 13:10:00,0.0,0.02247048,0.013800251,0.0,0.0,0.0,0.023027664,0.0,0.0,0.0
2026-05-11 13:20:00,0.0,0.022470452,0.0138002345,0.0,0.0,0.0,-0.040289912,0.0,0.0,0.0
